taxon_sciname,year,catch_spp,usd_spp,usd_kg_2014
Merluccius capensis,2014,6463.22629482,14022972.933589749,2.169655261
Merluccius gayi gayi,2014,77681.65,66670538.5132696,0.8582533778990226
Merluccius hubbsi,2014,290187.1777716668,32083919.361540407,0.11056284294816629
Merluccius merluccius,2014,100132.9623040087,292678661.24561465,2.9229002569306552
Merluccius polli,2014,826.9711465177,881551.242187868,1.0659999999999998
Merluccius productus,2014,298216.488214176,51490900.85267206,0.1726628234441948
Merluccius senegalensis,2014,7630.027795054,23786927.645149156,3.1175414145369844
Metacarcinus magister,2014,3862,19868822.642915,5.1446977325
Metanephrops,2014,173,758086.0000000001,4.382000000000001
Metanephrops challengeri,2014,626.5429847681509,5188391.980726326,8.280983279457297
Metapenaeus,2014,66664.50487485318,323919288.7727788,4.858946892065884
Metapenaeus endeavouri,2014,144.20299518588487,1397988.4206270585,9.69458657100001
Metapenaeus joyneri,2014,1538.4402646731,7687981.013751573,4.997256760817539
Metapenaeus monoceros,2014,1376.8893640448007,6022150.568121358,4.373735991707037
Meuschenia scaber,2014,312.8744435977838,1326634.6117580694,4.240150127005983
Microchirus,2014,2,2926.1403980000005,1.4630701990000001
Microchirus variegatus,2014,47.30913333333333,310383.9082252896,6.560760816275567
Microcosmus sulcatus,2014,2.4166666666666665,3535.7529809166713,1.4630701990000021
Microgadus tomcod,2014,3.1740541797136137,5457.965764286286,1.7195565844999985
Micromesistius australis,2014,37977.448621234886,18805041.895890985,0.4951633819175585
Micromesistius poutassou,2014,1063733.7036207588,1086575356.4380555,1.021473093067887
Micropogonias,2014,0.0251465301767572,15.766874420826763,0.627
Micropogonias furnieri,2014,46858.07051690686,67138596.48593794,1.4328075344398499
Micropogonias undulatus,2014,908.702626016,1316799.3197036013,1.4490981780000005
Microstomus kitt,2014,7740.822827322043,31987139.269187417,4.13226603718218
Microstomus pacificus,2014,6399.255955080005,4240614.1159237055,0.6626729959999995
Miichthys miiuy,2014,53536.6816902269,107751892.26884021,2.012674093107087
Miscellaneous aquatic invertebrates,2014,155736.07854968114,253757457.06800196,1.6294070033813723
Miscellaneous marine crustaceans,2014,531790.5815840907,386996889.286536,0.7277242258291878
Mizuhopecten yessoensis,2014,7715.79397189,15383938.093914231,1.9938243750365334
Mobula mobular,2014,4.75,2066.25,0.435
Mola mola,2014,283.8446446007998,415284.6406611761,1.4630701989999986
Mollusca,2014,58805.109090880476,106739418.63775454,1.815138519219374
Molva dypterygia,2014,4015.37462070035,7496608.249119958,1.866976050123169
Molva macrophthalma,2014,3,4389.210596999998,1.4630701989999995
Molva molva,2014,40755.76984648358,97370032.90413572,2.389110382920097
Monacanthidae,2014,147817.69375925369,283948725.3853421,1.9209386790176892
Monotaxis grandoculis,2014,3.5586143206,12690.018667259596,3.565999999999999
Moolgarda seheli,2014,135.6985356779,164679.6480596868,1.2135698239999997
Mora moro,2014,1076.4764824854294,1621236.8740688069,1.5060587950101836
Morone americana,2014,0.063956472,94.01960880131287,1.4700562094999998
Morone saxatilis,2014,38.2604852,169040.66371319123,4.418152640500002
Mugil,2014,4298.607327282354,4298034.004939652,0.9998666260258147
Mugil cephalus,2014,106989.862305375,151095940.13960788,1.4122453930106336
Mugil curema,2014,1.78942044,1773.3433732679068,0.9910154895000008
Mugil liza,2014,4024.1735979270993,6630377.04188886,1.647636932289464
Mugilidae,2014,113251.5301366883,178902810.37260807,1.5796944214058948
Mullidae,2014,71295.49621533568,213732824.51912946,2.9978446867609496
Mulloidichthys flavolineatus,2014,37.7358519511,186000.0142669719,4.929
Mullus,2014,1432.9180716071996,7874640.553478873,5.49552742024285
Mullus argentinae,2014,228.9268389391005,1692729.2559788176,7.394193113499988
Mullus barbatus barbatus,2014,12232.913086984436,69666831.05484256,5.695031964950901
Mullus surmuletus,2014,9779.59426722195,60194073.78412182,6.155068619346814
Muraena helena,2014,5.37249109717951,13469.99758922659,2.5072163630570126
Muraenesocidae,2014,13859.975920317796,45086139.21676623,3.252973849014627
Muraenesox,2014,2174.9511132721323,9900127.003506968,4.551884841500001
Muraenesox cinereus,2014,297702.20980817947,1211671934.2575042,4.0700804170658635
Muraenidae,2014,673.7192006806592,1991518.7094967684,2.9560070538062964
Muraenolepis,2014,0.120878642354408,121.4750321531705,1.004933789684814
Muraenolepis microps,2014,0.0026,3.803982517400006,1.4630701990000023
Murex,2014,40.381249999999994,280838.5137463125,6.954676087201673
Mustelus,2014,3965.8214840379937,8765635.840060221,2.210295111704086
Mustelus asterias,2014,29.557686288699998,140280.7619885769,4.745999420198418
Mustelus henlei,2014,0.06404719266828199,122.78877235352373,1.9171608814999983
Mustelus lenticulatus,2014,1083.1490890034954,3577724.8972440036,3.303077049656696
Mustelus mustelus,2014,763.5804574779252,2103001.9474967397,2.7541327530079394
Mustelus schmitti,2014,711.6012160914,2274560.5762093086,3.1963978205416073
Mya arenaria,2014,73.1155571964,106973.23826333284,1.4630708205640246
Mycteroperca,2014,6.2908831986,44789.469736075924,7.119742701000006
Mycteroperca acutirostris,2014,0.007484219,10.949937781689586,1.4630701990000008
Mycteroperca bonaci,2014,2.7103661404999997,21791.072960676705,8.039900084000001
Mycteroperca microlepis,2014,1.4331759453,11999.076197946692,8.37236784310874
Mycteroperca phenax,2014,0.239496576,1946.3231024621916,8.1267262145
Mycteroperca rubra,2014,0.4159878001,2359.334096720366,5.671642524500001
Mycteroperca xenarcha,2014,0.24410862432041797,1365.979610636594,5.595785951599988
Myctophidae,2014,5.081247558280685,14490.865616856592,2.851832242111776
Myliobatidae,2014,11957.045964194986,5759896.238847445,0.4817156558647747
Myliobatis aquila,2014,2.770333333333334,4317.582933797999,1.5585066539999994
Myripristis jacobus,2014,112.5931239875,685333.082331558,6.0868111485000025
Mytilidae,2014,6619.133886871787,27396898.8899737,4.139045887002222
Mytilus,2014,1228.2348484848474,1796993.8041914618,1.4630701990000012
Mytilus coruscus,2014,2495.3895335927027,2852093.5473800637,1.1429452231747566
Mytilus edulis,2014,37109.54352560213,54810600.14756289,1.4769947280474813
Mytilus galloprovincialis,2014,496,876947.3398520004,1.7680389916370975
Mytilus platensis,2014,72,116766.17550000001,1.6217524375000003
Naucrates ductor,2014,13.180749860504175,34135.7062043241,2.589815190000001
Nebris microps,2014,3.7449160282,14889.92834505429,3.9760379760000006
Nebrius ferrugineus,2014,33.8832,22115.326813819196,0.6526929809999998
Necora puber,2014,2014.0776323584623,7579670.702339824,3.7633458515023155
Nemadactylus,2014,4867.932860617872,6960814.61646749,1.4299323379706543
Nemadactylus bergi,2014,1784.4195783285,2479517.8340963703,1.3895374519590187
Nemadactylus macropterus,2014,329.2796414274033,597105.4037083066,1.8133687254999977
Nematalosa nasus,2014,6.4746479802,1621.888807449104,0.25049837649999995
Nematopalaemon schmitti,2014,695,5748345.000000001,8.271000000000003
Nemipteridae,2014,204581.47505855476,163703347.35195214,0.8001865628600899
Nemipterus,2014,469124.8261329965,1130510621.7776003,2.409829023751349
Nemipterus japonicus,2014,4389.369426157629,13010437.944065923,2.964079046646801
Nemipterus virgatus,2014,10413.9270388207,23548629.73229738,2.261263176178742
Neocyttus rhomboidalis,2014,51.99281964786935,247795.4476632324,4.765955171146157
Neopagetopsis ionah,2014,0.001908000000000001,2.7915379396919997,1.463070198999999
Nephrops norvegicus,2014,46628.79536757714,397167907.46546763,8.517653186932517
Netuma thalassina,2014,81980.40420923443,97591619.04850379,1.1904261754970815
Notarius grandicassis,2014,4.4925083735,8455.93776014235,1.8822308290000007
Notopogon lilliei,2014,11.911463588748079,30105.375975239705,2.5274287874815093
Notorynchus cepedianus,2014,39.28777540416929,78708.65379006311,2.0033878981529307
Notoscopelus,2014,674.8772291970245,987392.7620218595,1.4630701990000003
Notothenia coriiceps,2014,0.04551,66.58432475649,1.463070199
Notothenia rossii,2014,1.64032,2399.90330882368,1.463070199
Nototheniidae,2014,7283.929718340864,18835650.73582834,2.5859187916654873
Nototodarus sloanii,2014,11910.669491175524,17426145.920125328,1.4630702273315666
Oblada melanura,2014,247.1655291575932,1867828.7899722895,7.556995493418333
Octopoda,2014,185531.86209671793,365826810.0922406,1.9717735054129664
Octopodidae,2014,41238.417637866434,39673970.09736059,0.9620633469925064
Octopus,2014,10611.207102270304,18782711.2607868,1.7700824307508027
Octopus vulgaris,2014,3472.081190876761,20307860.801411565,5.848901475798576
Ocyurus chrysurus,2014,215.70666531583043,753969.9150460893,3.4953482496340667
Odontognathus mucronatus,2014,15.574492753623122,4849.532974135624,0.3113766239999995
Ogcocephalus,2014,1.8490441493,785.8437634524998,0.4249999999999999
Ommastrephes bartramii,2014,1.0000000000000002,1463.070932,1.463070932
Ommastrephidae,2014,572.7234777913845,1480706.8076800657,2.5853782236938705
Oncorhynchus,2014,5900.000000000001,19448753.831550006,3.2963989545000003
Oncorhynchus gorbuscha,2014,72038.67247485225,54635597.15345408,0.7584203772290036
Oncorhynchus keta,2014,20007.335652673373,28976579.653301492,1.448297772193853
Oncorhynchus kisutch,2014,9847.339624207967,23417893.850846555,2.378093449044628
Oncorhynchus masou masou,2014,34.8816556859,46846.063586163684,1.3429999999999995
Oncorhynchus nerka,2014,75971.39761021768,189367012.17932844,2.4926092995011553
Oncorhynchus tshawytscha,2014,3330.781300059969,22121875.902634174,6.641647682553003
Ophichthidae,2014,1.1639816593,1916.7314792239167,1.6467024749999999
Ophidiidae,2014,82.15460917372849,74863.1529624945,0.9112471438356539
Ophiodon elongatus,2014,254.153947888,548889.9899268874,2.1596752459999995
Opisthonema libertate,2014,345509.074197959,165751794.7141067,0.4797321028365797
Opisthonema oglinum,2014,7240.877799753201,2744046.091445687,0.3789659440930236
Orcynopsis unicolor,2014,1837.3919009320289,3199824.415292275,1.7415034939846767
Oreosomatidae,2014,7927.175598178605,30361275.10937507,3.830024292176782
Orthopristis chrysoptera,2014,12.640248264,55695.16640343302,4.406176622500001
Osmeridae,2014,28684.999974255006,44016287.255072825,1.5344705349338594
Osmerus eperlanus,2014,3075.6035350020998,1862849.8066993556,0.6056859362720441
Osmerus mordax mordax,2014,124,663064.2125880001,5.347292037000001
Ostraciidae,2014,1.5406760601257758,2040.9767738373619,1.324728037684147
Ostrea edulis,2014,380.45339230547836,1594265.2642953258,4.190435140121549
Ostrea lutaria,2014,1077.5904059954105,1576712.4374474941,1.4631834402710981
Ostreidae,2014,50.5935424008976,74021.94123366277,1.4630709320000002
Otolithes ruber,2014,318.1972676064995,579231.9030697516,1.8203547360000025
Pagellus,2014,4165.446588780839,11219603.83260215,2.6934936251063424
Pagellus acarne,2014,655.8992459297724,2364379.8263294697,3.604791194686974
Pagellus bellottii,2014,1753.0484031257,6284240.503834279,3.5847501373204675
Pagellus bogaraveo,2014,952.9643229002598,12390597.112567922,13.002162635908837
Pagellus erythrinus,2014,3965.6941733263693,25648176.031929076,6.467512347381982
Pagrus,2014,7732.568156246769,87978017.25275429,11.377593507750863
Pagrus auratus,2014,6923.67791726665,37517992.003413066,5.418795104527989
Pagrus caeruleostictus,2014,5.575,8156.616359425001,1.4630701990000001
Pagrus major,2014,6045,104930561.34102754,17.358240089500008
Pagrus pagrus,2014,959.2066239719696,9761934.275945187,10.177092225992025
Palaemon,2014,124,181420.704676,1.463070199
Palaemon longirostris,2014,8.096264863636364,191308.41350461007,23.629218748000003
Palaemon serratus,2014,214.69577950320368,4894184.376702569,22.795903990416072
Palaemonidae,2014,9.623156978194995,133840.30017930263,13.908148903999995
Palinuridae,2014,1493.0184049503844,17170101.644117232,11.500261207220566
Palinurus,2014,154.52422250462237,1986375.8923315145,12.854786519130325
Palinurus delagoae,2014,5,122958.77480750001,24.5917549615
Palinurus elephas,2014,122.0682886232324,734007.761861345,6.013091279807182
Palinurus gilchristi,2014,774,19034018.340200998,24.591754961499998
Palinurus mauritanicus,2014,1.3785549838290925,47273.153371996515,34.291815652278146
Pampus,2014,251740.13487563215,311135121.4795995,1.2359376927851031
Pampus argenteus,2014,56577.27837369613,81635099.94788219,1.442895492580568
Pampus chinensis,2014,1899.6854114228977,2532162.149405893,1.3329376191341382
Pandalus,2014,6290.8877809036,31251170.481169403,4.967688435968349
Pandalus borealis,2014,214120.1253410873,559746150.1096542,2.614168795287199
Pandalus goniurus,2014,205,310977.26739999984,1.5169622799999993
Pandalus hypsinotus,2014,845,1281833.1265999996,1.5169622799999996
Pandalus jordani,2014,41311.80765584,31251768.47424577,0.756485137
Pandalus kessleri,2014,14,20482.98278600001,1.463070199000001
Pandalus montagui,2014,19,27798.339645000004,1.463070507631579
Panopea abrupta,2014,3653.207235672002,12749909.044143759,3.4900590690958797
Panulirus,2014,1315.5364409716738,8212415.381098453,6.242636178920781
Panulirus argus,2014,9970.573507911402,93181708.62695815,9.345671896708929
Panulirus gracilis,2014,61.261063568233354,303098.7919374837,4.947658011191536
Panulirus homarus,2014,750.9586462906,4107158.807805372,5.4692210124923655
Panulirus longipes,2014,1942.9554608043777,11937228.265615331,6.143850698807761
Panulirus penicillatus,2014,199.1198641766,291909.72088289564,1.4660000000000002
Panulirus polyphagus,2014,169.416,689835.8822659199,4.07184612
Panulirus versicolor,2014,199.1198641766,291909.7208828956,1.4659999999999997
Paphia,2014,81.86830617217792,130833.83477239011,1.5981011564747947
Paracentrotus lividus,2014,27.7,193989.59066399996,7.003234319999999
Paralabrax humeralis,2014,945.5,3226204.019996749,3.412167128499999
Paralichthyidae,2014,740.9078324931884,671841.4355171898,0.9067813917642266
Paralichthys,2014,16.097072896,76790.23584200689,4.77044717
Paralichthys californicus,2014,88.6091972000001,422705.4940187123,4.77044717
Paralichthys dentatus,2014,3263.096849575998,15563174.555945221,4.769449168500002
Paralichthys olivaceus,2014,9167.5201848035,33495604.83413465,3.6537257795907006
Paralithodes camtschaticus,2014,12606.028850041803,59758969.5815787,4.740507124999998
Paralithodes platypus,2014,7391.212696041822,35038096.44797671,4.740507124999999
Paralomis granulosa,2014,0.25,365.76754975000017,1.4630701990000008
Paralonchurus brasiliensis,2014,118.8913481541001,511753.5969870332,4.304380469499999
Paralonchurus peruanus,2014,366.84,826303.20617682,2.2524893855
Parapenaeopsis,2014,9943.091304195787,21027303.25675939,2.114765178499999
Parapenaeopsis sculptilis,2014,460,516924.85694,1.123749689
Parapenaeus longirostris,2014,16743.854427184964,159768225.2453554,9.541902429942244
Parapercis colias,2014,1694.604219892565,2415214.1093824897,1.4252378703126387
Parapristipoma octolineatum,2014,30.000000002,43892.12796292615,1.4630709320000002
Parastromateus niger,2014,72822.13512932569,123383863.64561726,1.6943181276750316
Paristiopterus labiosus,2014,3.176390290332833,4527.111732675705,1.4252378703126367
Parona signata,2014,284.2669404868,455419.47955395037,1.6020838679800609
Parophrys vetulus,2014,280.7959959259671,184394.51493429582,0.6566849870000003
Parupeneus,2014,3.758480440096156,36418.15915633763,9.689596563499986
Patagonotothen ramsayi,2014,57083.25,313221522.7890386,5.487100380392472
Pecten jacobaeus,2014,50.15,995202.226092401,19.844510988881375
Pecten maximus,2014,39112.4250925603,130883834.3839324,3.3463492502495895
Pecten novaezelandiae,2014,366.8730785334419,1067808.4942393196,2.9105665057458956
Pectinidae,2014,258947.5887050392,1146815633.7011266,4.428755793541819
Pelecus cultratus,2014,323.4405,265013.9595159758,0.8193592315000002
Pellona ditchela,2014,1818.569954092261,611633.2776671455,0.33632650549999993
Pellona harroweri,2014,1.6427106884,965.7683767518431,0.5879114220000001
Penaeidae,2014,294699.1073359948,775162270.3628598,2.630351606321886
Penaeus,2014,46435.79614362058,423796999.47090626,9.126515203059098
Penaeus monodon,2014,90069.80535090614,443581199.01259565,4.924860193540243
Penaeus penicillatus,2014,84.82374735799989,603834.3507612417,7.118694582222945
Penaeus semisulcatus,2014,6555.888184736872,45108761.146769434,6.8806483386628905
Pennahia,2014,20760.91697199262,47654680.442675486,2.2954034500000033
Pennahia argentata,2014,83743.3586420246,31057215.417553842,0.37086183216406754
Pentaceros decacanthus,2014,4.1506565269602,22279.81367192748,5.367780621501934
Pentanemus quinquarius,2014,854.3632477397,10179531.207569668,11.914757843927152
Peprilus paru,2014,355.8993746296993,868893.7829399034,2.441402949482439
Peprilus triacanthus,2014,2514.876433935998,5767636.341873625,2.293407447000001
Perca fluviatilis,2014,4006.6397379010496,8777362.542236045,2.190704210115538
Perciformes,2014,243313.1176264058,185586470.1345704,0.762747491565697
Percophis brasiliensis,2014,579.0892871959996,940873.2589720173,1.6247464420000013
Peristediidae,2014,3113.3379203035397,11229526.565883,3.6069090003529585
Petromyzon marinus,2014,52.19995103811552,76372.22727123281,1.4630708602670357
Petromyzontidae,2014,35.5329,246637.42755797933,6.941100432500003
Phycis,2014,931.6695647536,2815382.7267617476,3.0218683031749958
Phycis blennoides,2014,3251.5429788963775,7377040.479209713,2.2687814760835763
Phycis phycis,2014,239.40657770509236,1070276.8468336263,4.470540688953095
Pinguipedidae,2014,53.227902552,86481.84528648475,1.6247464420000004
Placopecten magellanicus,2014,140678.56026140333,445491409.27440965,3.166732787473906
Plagiogeneion rubiginosum,2014,211.2299543071336,1030691.2231679953,4.879474724826881
Platax,2014,0.4243683133,206.25434384099867,0.4860267305
Platichthys flesus,2014,21023.98752464697,13993926.79253171,0.6656171564089002
Platichthys stellatus,2014,20.312303352,20048.72041239976,0.9870234834999998
Platycephalidae,2014,49137.494921064535,44800407.76093744,0.9117356884575765
Platycephalus indicus,2014,2714.3023923306,6795775.37863407,2.503691334405437
Plectorhinchus,2014,2388.9235205741206,8902262.58999753,3.726474503402304
Plectorhinchus gaterinus,2014,57.2786089181,203797.29053059983,3.5580000000000003
Plectorhinchus macrolepis,2014,542.4678711738,1119111.2182315495,2.0630000000000006
Plectorhinchus mediterraneus,2014,4458.6970406693,8688141.646203155,1.948583087605111
Plectorhinchus pictus,2014,0.2237445661,796.0831661837997,3.5579999999999985
Plectorhinchus schotaf,2014,18.7433345368,64923.619011143586,3.4638243736019785
Plectropomus areolatus,2014,3.3049020719,12287.625903324206,3.7180000000000017
Plectropomus pessuliferus,2014,2.7265442093,22499.442815143604,8.252000000000002
Pleoticus muelleri,2014,127483.1453774472,375566936.9925193,2.9460124778107346
Pleoticus robustus,2014,400.20467519199997,1907957.0455919993,4.767453165499999
Plesiopenaeus edwardsianus,2014,46.53968715443004,84589.39205075048,1.8175754334158334
Pleurogrammus azonus,2014,42070.3782318345,21489176.550849352,0.5107911422243543
Pleurogrammus monopterygius,2014,87255.30003152628,28057180.85239975,0.32155274054713456
Pleuroncodes monodon,2014,11332.23,31926951.50574794,2.8173582345000003
Pleuronectes platessa,2014,93554.78476400708,185276393.51503944,1.9804053206086794
Pleuronectidae,2014,26504.073948711404,30377714.79658666,1.1461526577148562
Pleuronectiformes,2014,118622.48548899943,220677150.6529839,1.8603315361609802
Pleuronichthys decurrens,2014,1.46510216,978.1945085799375,0.6676630035
Plotosus,2014,1828.8222107731772,3809124.1751037864,2.0828291305000013
Pogonias cromis,2014,992.0518705921002,1791749.1894297763,1.8061043404518573
Pollachius pollachius,2014,6413.002886612167,21536001.159842927,3.358177368795771
Pollachius virens,2014,225656.759885805,408208913.2666539,1.8089815411389873
Pollicipes pollicipes,2014,8.233333333333333,12045.944638433331,1.463070199
Polydactylus quadrifilis,2014,6974.1224744153,80201631.50077675,11.499888594586338
Polymixia nobilis,2014,0.59160765832975,866.0464199262301,1.4638864249514387
Polynemidae,2014,68057.74611206875,514476749.59903103,7.559415040748731
Polyprion americanus,2014,71.98280158139995,1098053.58436087,15.254387995987674
Polyprion oxygeneios,2014,1162.945320278202,1742432.3618717266,1.4982925950937218
Pomadasys,2014,14181.38651511834,9032051.78781095,0.6368948324045859
Pomadasys argenteus,2014,372.09345536232087,607805.2193722568,1.633474630131333
Pomadasys corvinaeformis,2014,10.8939352451737,18726.674686453593,1.719
Pomadasys incisus,2014,34.1580717463,77197.73977627193,2.260014568434589
Pomadasys jubelini,2014,224.5443599175,232120.61166266055,1.0337405568678908
Pomadasys kaakan,2014,257.45858817619967,353041.1345759408,1.3712540610000017
Pomadasys stridens,2014,116.6246382352,165038.28949867387,1.415123699383631
Pomatomus saltatrix,2014,9348.209121413782,35122531.27027671,3.757140091124206
Porichthys porosissimus,2014,115.1362945849,249691.1610834737,2.168657259499998
Portunidae,2014,26318.21625358263,25721644.151709273,0.9773323504858675
Portunus,2014,6301.9813976009655,10808709.451347016,1.7151287459308702
Portunus pelagicus,2014,118592.36238351002,167766721.08679304,1.4146503005333555
Portunus sanguinolentus,2014,27.504055868922922,90115.35923056168,3.276438924499998
Portunus trituberculatus,2014,457136.21052726114,687694229.1895298,1.5043529988498239
Priacanthidae,2014,46064.61232653107,14820136.166062986,0.3217249731965568
Priacanthus,2014,100043.43996656663,421330036.4118992,4.211470902566954
Priacanthus arenatus,2014,60.013990713717696,125477.20348785183,2.090799195247832
Priacanthus macracanthus,2014,2631.2624484443004,6517811.937844864,2.477066452150539
Prionace glauca,2014,105833.64824211369,160222976.96161908,1.5139133878771704
Prionotus,2014,9.82443939580001,2691.8963944492016,0.2739999999999999
Prionotus stephanophrys,2014,6677.325,2698912.0482249376,0.4041906075000001
Pristidae,2014,2.7602819671,3345.6701724969,1.2120755098117455
Pristiophorus,2014,177.77068291972566,363524.171422106,2.0449050734999954
Pristipomoides,2014,4948.752274386555,17187310.447286174,3.4730593681650204
Pristipomoides filamentosus,2014,3.4380069836153653,29710.207720736893,8.641694988499998
Pristipomoides macrophthalmus,2014,4.28895088392666,17919.236793045584,4.178
Pristipomoides multidens,2014,515.7010475423043,4319628.826656855,8.376226589500003
Promethichthys prometheus,2014,1.9999850977,2151.67627941783,1.0758461560000003
Protrachypene precipua,2014,5655.232540291631,25013900.233321294,4.423142648
Psenopsis anomala,2014,6027.94187380108,9445774.13471936,1.5669982114082788
Psettichthys melanostictus,2014,30.8782754,50169.36809124613,1.6247464420000002
Psettodes belcheri,2014,0.4939814846,784.7839932680547,1.5886911103632377
Psettodes erumei,2014,6389.963141256753,8405986.742372613,1.3154984710474178
Psettodidae,2014,6234.624091899338,12116504.318685008,1.9434217909669984
Pseudocaranx dentex,2014,2557.5988576249424,4802246.55419676,1.8776386843776822
Pseudochaenichthys georgianus,2014,2.0516,2996.9242531883992,1.460774153435562
Pseudocyttus maculatus,2014,93.50106992450362,720976.3608570071,7.710888885433624
Pseudopentaceros richardsoni,2014,18.264244169413736,30743.768504282143,1.6832762538165842
Pseudopentaceros wheeleri,2014,1,1463.0701989999998,1.4630701989999997
Pseudophycis bachus,2014,4411.21201569971,6456474.599806989,1.4636509369370807
Pseudopleuronectes americanus,2014,1916.9245638794746,5764775.263961181,3.007304185353241
Pseudopleuronectes herzensteini,2014,30447.258014583087,29702644.1129648,0.9755441392698928
Pseudotolithus,2014,14006.797794353006,24240863.78064198,1.73064994130314
Pseudotolithus elongatus,2014,1308.804415262,1104282.177284043,0.8437335360478478
Pseudotolithus senegalensis,2014,243.0705818211,265139.1754576664,1.090790886627362
Pseudupeneus prayensis,2014,650.7629780709,148353.19688536364,0.22796809573454363
Pterogymnus laniarius,2014,700,4108472.7750499994,5.869246821499999
Pteroscion peli,2014,574.8947456887,2790116.132416363,4.853264277226815
Pterygotrigla polyommata,2014,99.90284218258418,131508.50279892414,1.3163639785
Rachycentridae,2014,394.30155524381826,712669.615184931,1.8074227851935514
Rachycentron canadum,2014,79852.69809574212,159341449.97723433,1.9954422803120124
Raja,2014,3582.446749898681,8222336.943854158,2.2951735274464866
Raja asterias,2014,7.75,46170.8792155,5.957532801999999
Raja brachyura,2014,6915.132907327731,26757851.930581845,3.869463145419441
Raja clavata,2014,3824.1651779669337,9165735.677501582,2.396793875513092
Raja microocellata,2014,204.6932306167999,779442.3605297549,3.8078560692069283
Raja miraletus,2014,2.0523781844999998,3067.2279940398716,1.4944750520173307
Raja montagui,2014,1443.19732588988,4474742.97421509,3.100575987733313
Raja undulata,2014,20.368389757599996,47351.85581869277,2.3247716870217743
Rajidae,2014,5909.71894935673,8384268.372107741,1.4187253986114459
Rajiformes,2014,9243.985748879417,12260912.599932889,1.326366454147681
Ranina ranina,2014,859.5947505987408,3754047.496977929,4.367229434990256
Rastrelliger,2014,128320.719642901,91950146.35161081,0.7165650770000003
Rastrelliger brachysoma,2014,310089.31236222223,296455518.4796897,0.9560326869098713
Rastrelliger kanagurta,2014,324477.50751011877,223614602.411704,0.6891528603249352
Reinhardtius hippoglossoides,2014,95714.87279495716,354910206.39412636,3.707994338083947
Rexea solandri,2014,708.3633308687303,1167703.1457737982,1.648452277084611
Rhabdosargus haffara,2014,16.8005320128,17102.941589030397,1.0179999999999998
Rhincodon typus,2014,1.69416,1105.76634069096,0.6526929810000001
Rhinobatidae,2014,913.0894715120893,692357.4391007704,0.7582580466667922
Rhinobatos,2014,106.6917314319,219052.69343226333,2.0531365504371997
Rhinobatos percellens,2014,38,69742.340823,1.8353247585
Rhizoprionodon terraenovae,2014,1.488688944,1323.7709950385658,0.8892193365000002
Rhomboplites aurorubens,2014,21.871933895576202,75754.92175583931,3.4635676075795674
Rhynchobatus djiddensis,2014,1070.794898372801,786269.0948369383,0.734285432281912
Rostroraja alba,2014,3.8312583333333334,9852.7684690624,2.5716794879999996
Ruditapes,2014,86.65151515151516,189992.91759037122,2.1926092955
Ruditapes decussatus,2014,7.053030303030303,14743.981171287876,2.09044631
Ruditapes philippinarum,2014,17497.962693279947,38729519.46179598,2.2133730732361183
Rutilus rutilus,2014,2850.7543319779475,4552699.693657012,1.5970157942365375
Ruvettus pretiosus,2014,25261.87627741698,29251966.004575055,1.1579490645643389
Salilota australis,2014,3519,5322674.111952003,1.5125530298243828
Salmo,2014,2.82,4125.85796118,1.463070199
Salmo salar,2014,602.9421182812645,3369238.4619760923,5.587996525405093
Salmo trutta,2014,263.8203669150692,1610699.9638825424,6.105290439540135
Salmonidae,2014,6609.469925992245,28062951.06905866,4.2458701504486704
Salvelinus,2014,22,97133.489992,4.415158636
Salvelinus alpinus alpinus,2014,15.71938406070961,86158.32504318014,5.4810242379999945
Sander lucioperca,2014,1744.50263892382,10369830.65212853,5.944290607967012
Sarda chiliensis,2014,1224.78,2032738.5769337076,1.6596764944999982
Sarda orientalis,2014,413,163548.00000000003,0.3960000000000001
Sarda sarda,2014,51279.44263440328,120951080.79108772,2.3586660575351472
Sardina pilchardus,2014,1221005.7621949853,625221042.478128,0.5120541293385682
Sardinella,2014,526402.8104456895,163009238.25717297,0.30966635250134383
Sardinella aurita,2014,102499.81029820512,79426964.31788628,0.7748986470004924
Sardinella brasiliensis,2014,92130.6600014287,95355233.10147873,1.0350000000000001
Sardinella fimbriata,2014,53736.333164207856,30374702.264388125,0.5652544651971115
Sardinella gibbosa,2014,7.529506359,46048.602549238545,6.115753191999999
Sardinella lemuru,2014,129043.73836907375,87919610.63242975,0.681316364076293
Sardinella longiceps,2014,275418.14217676985,67164380.54750046,0.24386331276751108
Sardinella maderensis,2014,64230.15534005162,29064178.03431116,0.4525005097751613
Sardinella zunasi,2014,1746.257987169,903474.357122502,0.5173773656361036
Sardinops sagax,2014,601418.2395462418,135293743.73984554,0.22495783274202324
Sarpa salpa,2014,1360.389254566972,1778262.5533972625,1.3071718608680898
Saurida,2014,59555.33487305553,16334947.386418419,0.2742818493294847
Saurida tumbil,2014,28335.20298396852,13106147.50603485,0.46253939008130773
Scardinius erythrophthalmus,2014,5.4644,3913.9572295504004,0.7162647737263744
Scaridae,2014,1150.8443833087695,2058775.923209869,1.7889264205215338
Scarus,2014,138.8350120332,573351.1429827146,4.129730207000001
Scarus persicus,2014,10.0629524645,32960.60630842699,3.275440922999999
Scatophagus,2014,216.69192681512743,197986.95365551248,0.9136794183588886
Schedophilus pemarco,2014,9.8398641806,46532.7177100574,4.729
Sciades couma,2014,408.0893640918995,768118.3820807798,1.8822308290000023
